id,distr,street,starea,gymd,squd,kinded,primd,highd,hospd,clinid,medicad,busd,subd,ndis,malld,superd,foodd,popud,jobd,trader,amuser,healthr,edur,degree,year,volume,green,houset,bedr,liv,restr,area,direct,type,x,y,price,rent
1040,大兴区,魏善庄镇,80.5169764820412,0.0248394821487874,0.0372592232231811,0.0124197410743937,0.086938187520756,0.0124197410743937,0.086938187520756,0.0496789642975749,0.136617151818331,1.46552944677846,0,6232.80802188805,0,0.645826535868473,0.298073785785449,579.517538272285,151.520841107603,0.621608040773405,0.0584969804603944,0.0111777669669543,0.0784927635901683,0.323639574831106,33,2.5,0.2,1室1厅1卫,1,1,1,55,5,1,116.428747,39.683411,2299,41.8
1041,大兴区,魏善庄镇,80.5169764820412,0.0248394821487874,0.0372592232231811,0.0124197410743937,0.086938187520756,0.0124197410743937,0.086938187520756,0.0496789642975749,0.136617151818331,1.46552944677846,0,6232.80802188805,0,0.645826535868473,0.298073785785449,579.517538272285,151.520841107603,0.621608040773405,0.0584969804603944,0.0111777669669543,0.0784927635901683,0.323639574831106,33,2.5,0.2,2室1厅1卫,2,1,1,89.6,6,1,116.428747,39.683411,2699,30.1227678571429
1042,大兴区,魏善庄镇,80.5169764820412,0.0248394821487874,0.0372592232231811,0.0124197410743937,0.086938187520756,0.0124197410743937,0.086938187520756,0.0496789642975749,0.136617151818331,1.46552944677846,0,6232.80802188805,0,0.645826535868473,0.298073785785449,579.517538272285,151.520841107603,0.621608040773405,0.0584969804603944,0.0111777669669543,0.0784927635901683,0.323639574831106,33,2.5,0.2,2室1厅1卫,2,1,1,78,5,1,116.428747,39.683411,2699,34.6025641025641
1043,大兴区,魏善庄镇,80.5169764820412,0.0248394821487874,0.0372592232231811,0.0124197410743937,0.086938187520756,0.0124197410743937,0.086938187520756,0.0496789642975749,0.136617151818331,1.46552944677846,0,6232.80802188805,0,0.645826535868473,0.298073785785449,579.517538272285,151.520841107603,0.621608040773405,0.0584969804603944,0.0111777669669543,0.0784927635901683,0.323639574831106,33,2.5,0.2,3室1厅1卫,3,1,1,11,4,0,116.428747,39.683411,1233,112.090909090909
1044,大兴区,魏善庄镇,80.5169764820412,0.0248394821487874,0.0372592232231811,0.0124197410743937,0.086938187520756,0.0124197410743937,0.086938187520756,0.0496789642975749,0.136617151818331,1.46552944677846,0,6232.80802188805,0,0.645826535868473,0.298073785785449,579.517538272285,151.520841107603,0.621608040773405,0.0584969804603944,0.0111777669669543,0.0784927635901683,0.323639574831106,33,2.5,0.2,1室1厅1卫,1,1,1,60,5,1,116.428747,39.683411,2199,36.65
1045,大兴区,魏善庄镇,80.5169764820412,0.0248394821487874,0.0372592232231811,0.0124197410743937,0.086938187520756,0.0124197410743937,0.086938187520756,0.0496789642975749,0.136617151818331,1.46552944677846,0,6232.80802188805,0,0.645826535868473,0.298073785785449,579.517538272285,151.520841107603,0.621608040773405,0.0584969804603944,0.0111777669669543,0.0784927635901683,0.323639574831106,33,2.5,0.2,2室1厅1卫,2,1,1,80,5,1,116.428747,39.683411,2650,33.125
1046,大兴区,魏善庄镇,80.5169764820412,0.0248394821487874,0.0372592232231811,0.0124197410743937,0.086938187520756,0.0124197410743937,0.086938187520756,0.0496789642975749,0.136617151818331,1.46552944677846,0,6232.80802188805,0,0.645826535868473,0.298073785785449,579.517538272285,151.520841107603,0.621608040773405,0.0584969804603944,0.0111777669669543,0.0784927635901683,0.323639574831106,33,2.5,0.2,1室0厅1卫,1,0,1,50,2,1,116.428747,39.683411,1999,39.98
1047,大兴区,魏善庄镇,80.5169764820412,0.0248394821487874,0.0372592232231811,0.0124197410743937,0.086938187520756,0.0124197410743937,0.086938187520756,0.0496789642975749,0.136617151818331,1.46552944677846,0,6232.80802188805,0,0.645826535868473,0.298073785785449,579.517538272285,151.520841107603,0.621608040773405,0.0584969804603944,0.0111777669669543,0.0784927635901683,0.323639574831106,33,2.5,0.2,2室1厅1卫,2,1,1,80,5,1,116.428747,39.683411,2666,33.325
1048,大兴区,魏善庄镇,80.5169764820412,0.0248394821487874,0.0372592232231811,0.0124197410743937,0.086938187520756,0.0124197410743937,0.086938187520756,0.0496789642975749,0.136617151818331,1.46552944677846,0,6232.80802188805,0,0.645826535868473,0.298073785785449,579.517538272285,151.520841107603,0.621608040773405,0.0584969804603944,0.0111777669669543,0.0784927635901683,0.323639574831106,33,2.5,0.2,3室1厅1卫,3,1,1,90,6,1,116.428747,39.683411,3000,33.3333333333333
1049,大兴区,魏善庄镇,80.5169764820412,0.0248394821487874,0.0372592232231811,0.0124197410743937,0.086938187520756,0.0124197410743937,0.086938187520756,0.0496789642975749,0.136617151818331,1.46552944677846,0,6232.80802188805,0,0.645826535868473,0.298073785785449,579.517538272285,151.520841107603,0.621608040773405,0.0584969804603944,0.0111777669669543,0.0784927635901683,0.323639574831106,33,2.5,0.2,2室1厅1卫,2,1,1,89.7,6,1,116.428747,39.683411,2699,30.0891861761427
1050,大兴区,魏善庄镇,80.5169764820412,0.0248394821487874,0.0372592232231811,0.0124197410743937,0.086938187520756,0.0124197410743937,0.086938187520756,0.0496789642975749,0.136617151818331,1.46552944677846,0,6232.80802188805,0,0.645826535868473,0.298073785785449,579.517538272285,151.520841107603,0.621608040773405,0.0584969804603944,0.0111777669669543,0.0784927635901683,0.323639574831106,33,2.5,0.2,2室2厅1卫,2,2,1,90,6,1,116.428747,39.683411,2788,30.9777777777778
1051,大兴区,魏善庄镇,80.5169764820412,0.0248394821487874,0.0372592232231811,0.0124197410743937,0.086938187520756,0.0124197410743937,0.086938187520756,0.0496789642975749,0.136617151818331,1.46552944677846,0,6232.80802188805,0,0.645826535868473,0.298073785785449,579.517538272285,151.520841107603,0.621608040773405,0.0584969804603944,0.0111777669669543,0.0784927635901683,0.323639574831106,33,2.5,0.2,2室1厅1卫,2,1,1,76,5,1,116.428747,39.683411,2666,35.0789473684211
1052,大兴区,魏善庄镇,80.5169764820412,0.0248394821487874,0.0372592232231811,0.0124197410743937,0.086938187520756,0.0124197410743937,0.086938187520756,0.0496789642975749,0.136617151818331,1.46552944677846,0,6232.80802188805,0,0.645826535868473,0.298073785785449,579.517538272285,151.520841107603,0.621608040773405,0.0584969804603944,0.0111777669669543,0.0784927635901683,0.323639574831106,33,2.5,0.2,1室1厅1卫,1,1,1,47,1,1,116.428747,39.683411,1966,41.8297872340426
1053,大兴区,魏善庄镇,80.5169764820412,0.0248394821487874,0.0372592232231811,0.0124197410743937,0.086938187520756,0.0124197410743937,0.086938187520756,0.0496789642975749,0.136617151818331,1.46552944677846,0,6232.80802188805,0,0.645826535868473,0.298073785785449,579.517538272285,151.520841107603,0.621608040773405,0.0584969804603944,0.0111777669669543,0.0784927635901683,0.323639574831106,33,2.5,0.2,2室1厅1卫,2,1,1,78,5,1,116.428747,39.683411,2766,35.4615384615385
